fiber_no_support,poly_MonthlyCharges_service_adoption_score,total_charge_percentile,TotalCharges,MonthlyCharges,fiber_no_security,is_early_customer,has_fiber,charge_per_month,uses_electronic,paperless_no_auto,is_veteran_customer,is_loyal_customer,poly_service_adoption_score_charge_per_service,no_internet,is_low_charger,senior_month_to_month,service_adoption_pct,has_partner,has_auto_pay,is_one_year,Partner,young_family,service_adoption_score,PaperlessBilling,TechSupport,senior_alone,revenue_efficiency,has_family,trend_switch_carrier,OnlineSecurity,charge_above_median,SeniorCitizen,is_senior,has_dependents,is_single_service,Dependents,security_bundle,Churn_binary
1,74.35,0.2946187704103365,533.6,74.35,0,1,1,66.7,0,0,0,0,37.175,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,1.023300412311823,0,60.41,1,1,0,0,0,1,0,1,0
0,148.35000000000002,0.6801079085616925,2907.55,49.45,0,0,0,47.66475409836066,0,0,1,1,37.087500000000006,0,0,0,0.5,1,1,0,1,0,3,1,0,0,0.9796327493261456,1,60.41,0,0,1,1,0,0,0,1,0
1,178.2,0.5405367031094704,1620.8,89.1,0,0,1,81.03999999999999,1,1,0,0,59.4,0,0,0,0.3333333333333333,1,0,0,1,1,2,1,0,0,0.9568451502449968,1,60.41,0,1,0,0,0,0,0,1,0
0,300.6,0.7276728666761323,3480.35,75.15,0,0,0,75.65978260869565,0,0,0,0,60.120000000000005,0,0,0,0.6666666666666666,1,1,0,1,0,4,0,1,0,1.0288522651688714,1,60.41,1,1,1,1,0,0,0,2,0
1,0.0,0.2098537555019168,293.85,70.65,1,1,1,58.77,1,1,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,1.0361424541607898,0,60.41,0,1,1,1,0,1,0,0,0
0,416.8,0.7090728382791424,3243.45,104.2,0,0,1,101.3578125,1,1,0,0,83.36,0,0,0,0.6666666666666666,1,0,0,1,1,4,1,1,0,1.0037911611785093,1,60.41,0,1,0,0,1,0,1,1,1
1,270.15,0.7773675990345024,4137.2,90.05,0,0,1,86.19166666666666,1,0,0,0,67.5375,0,0,0,0.5,1,0,0,1,1,3,0,0,0,0.97728749099413,1,60.41,1,1,0,0,1,0,1,2,0
1,79.25,0.09257418713616357,79.25,79.25,1,1,1,39.625,1,1,0,0,39.625,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9875389408099688,0,60.41,0,1,0,0,0,1,0,0,1
0,0.0,0.04124662785744711,44.9,44.9,0,1,0,22.45,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0.9782135076252724,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.003336646315490558,19.4,19.4,0,1,0,9.7,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0.9509803921568627,0,60.41,0,0,0,0,0,1,0,0,0
1,177.5,0.8594348999006105,5348.65,88.75,0,0,1,89.14416666666666,0,0,0,1,59.166666666666664,0,0,1,0.3333333333333333,1,1,0,1,0,2,1,0,0,1.021270705045587,1,60.41,0,1,1,1,1,0,1,1,0
1,0.0,0.3277012636660514,659.65,70.1,1,1,1,59.96818181818182,1,1,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,1,0,0,0.9396723646723646,1,60.41,0,0,0,0,0,1,0,0,1
1,182.0,0.7038193951441147,3180.5,91.0,0,0,1,88.34722222222223,0,0,0,0,60.666666666666664,0,0,1,0.3333333333333333,0,1,0,0,0,2,0,0,1,0.9982736974262398,0,60.41,1,1,1,1,0,0,0,1,0
0,29.65,0.12523072554309242,118.5,29.65,0,1,0,23.7,1,1,0,0,14.825,0,1,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9908026755852843,0,60.41,0,0,0,0,0,1,0,1,1
1,272.4,0.6904728098821525,3023.85,90.8,0,0,1,91.63181818181818,1,1,0,0,68.1,0,0,0,0.5,1,0,1,1,1,3,1,0,0,1.040339227963944,1,60.41,1,1,0,0,1,0,1,2,0
1,77.85,0.7181598750532443,3365.85,77.85,0,0,1,76.49659090909091,1,1,0,0,38.925,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,1.0051664153140911,0,60.41,0,1,0,0,0,1,0,1,1
0,54.3,0.1648445264801931,195.3,54.3,0,1,0,39.06,1,0,0,0,27.15,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0.895050412465628,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.41828766150788016,1031.1,18.95,0,0,0,18.747272727272726,0,1,0,1,0.0,1,1,0,0.0,1,0,0,1,0,0,1,0,0,1.0066386800741969,1,60.41,0,0,1,1,0,1,0,0,0
1,190.3,0.41005253443135026,997.65,95.15,1,1,1,83.1375,0,0,0,0,63.43333333333334,0,0,1,0.3333333333333333,0,1,0,0,0,2,1,0,1,0.9522741373550326,0,60.41,0,1,1,1,0,0,0,0,1
1,307.20000000000005,0.9284395854039472,6471.85,102.4,0,0,1,96.594776119403,0,0,1,1,76.80000000000001,0,0,0,0.5,0,1,0,0,0,3,1,0,1,0.9574592419445512,0,60.41,1,1,1,1,0,0,0,1,0
1,299.70000000000005,0.9150930001419849,6241.35,99.9,0,0,1,100.66693548387097,1,1,1,1,74.92500000000001,0,0,0,0.5,1,0,1,1,1,3,1,0,0,1.024028285943986,1,60.41,0,1,0,0,1,0,1,1,0
0,532.2,0.9294334800511146,6501.35,88.7,0,0,0,89.05958904109589,0,0,1,1,76.02857142857144,0,0,0,1.0,1,1,0,1,1,6,0,1,0,1.0178398096251995,1,60.41,1,1,0,0,1,0,1,3,0
0,217.2,0.6274314922618203,2317.1,54.3,0,0,0,51.49111111111111,1,1,0,0,43.44,0,0,0,0.6666666666666666,1,0,1,1,1,4,1,1,0,0.969416785206259,1,60.41,0,0,0,0,1,0,1,1,0
0,55.7,0.6194803350844811,2237.55,55.7,0,0,0,53.275000000000006,0,0,0,0,27.85,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,0.9793627172057601,0,60.41,0,0,0,0,0,1,0,1,0
1,415.8,0.8523356524208434,5231.3,103.95,0,0,1,102.57450980392157,1,1,0,1,83.16,0,0,0,0.6666666666666666,1,0,1,1,1,4,1,0,0,1.0063095123593344,1,60.41,1,1,0,0,0,0,0,2,0
0,554.25,0.8550333664631549,5275.8,110.85,0,0,1,109.91250000000001,0,0,0,0,92.37499999999999,0,0,0,0.8333333333333334,1,1,1,1,1,5,1,1,0,1.0124449476582966,1,60.41,1,1,0,0,0,0,0,2,1
0,0.0,0.1509300014198495,165.5,20.15,0,1,0,18.38888888888889,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.0203452527743526,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.23683089592503195,358.5,20.05,0,0,0,18.86842105263158,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9906051395413097,0,60.41,0,0,0,0,0,1,0,0,0
0,551.7,0.9355388328837143,6614.9,91.95,0,0,0,90.61506849315067,0,0,1,1,78.81428571428572,0,0,0,1.0,1,1,0,1,1,6,1,1,0,0.999018334491195,1,60.41,1,1,0,0,1,0,1,3,0
1,80.5,0.09569785602726111,80.5,80.5,1,1,1,40.25,1,0,0,0,40.25,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0.9877300613496932,0,60.41,0,1,0,0,0,1,0,0,1
0,55.65,0.6372284537838989,2421.75,55.65,0,0,0,56.31976744186046,1,0,0,0,27.825,0,0,1,0.16666666666666666,0,0,0,0,0,1,0,0,1,1.0356883205747767,0,60.41,0,0,1,1,0,1,0,1,0
1,74.7,0.4770694306403521,1294.6,74.7,0,0,1,68.13684210526316,1,1,0,0,37.35,0,0,1,0.16666666666666666,0,0,0,0,0,1,1,0,1,0.9620986920332936,0,60.41,0,1,1,1,0,1,0,1,0
1,416.6,0.47806332528751955,1299.1,104.15,0,0,1,92.79285714285713,0,0,0,0,83.32000000000001,0,0,0,0.6666666666666666,0,1,1,0,1,4,1,0,0,0.9587807668179636,1,60.41,0,1,0,0,1,0,1,2,0
0,167.3,0.8845662359789862,5733.4,83.65,0,0,1,83.0927536231884,0,0,1,1,55.76666666666667,0,0,0,0.3333333333333333,1,1,1,1,1,2,1,1,0,1.007769106376995,1,60.41,0,1,0,0,1,0,1,1,0
1,0.0,0.21539116853613516,305.55,72.2,1,1,1,61.11,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1.0543478260869565,0,60.41,0,1,0,0,0,1,0,0,1
1,550.25,0.9703251455345734,7430.75,110.05,0,0,1,106.15357142857142,0,0,1,1,91.70833333333333,0,0,0,0.8333333333333334,0,1,0,0,0,5,1,0,0,0.9784447853366603,0,60.41,1,1,0,0,0,0,0,3,0
0,51.5,0.3880448672440721,900.5,51.5,0,0,0,50.02777777777778,0,0,0,0,25.75,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,1,0,1.0273816314888762,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.3204600312366889,630.6,25.5,0,0,0,24.253846153846155,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,0.9876272513703994,1,60.41,0,0,0,0,1,1,1,0,0
1,179.1,0.7546500070992475,3856.75,89.55,1,0,1,87.6534090909091,0,1,0,0,59.699999999999996,0,0,1,0.3333333333333333,0,0,0,0,0,2,1,0,1,1.0013241078498825,0,60.41,0,1,1,1,0,0,0,0,1
0,0.0,0.46088314638648303,1222.65,19.5,0,0,0,20.3775,0,0,0,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0617889709075121,1,60.41,0,0,0,0,1,1,1,0,0
1,161.4,0.24222632400965496,374.8,80.7,0,1,1,62.46666666666667,1,0,0,0,53.800000000000004,0,0,1,0.3333333333333333,0,0,0,0,0,2,0,0,1,0.9265760197775031,0,60.41,1,1,1,1,0,0,0,2,0
0,310.0,0.5412466278574471,1625.0,77.5,0,0,0,73.86363636363636,0,0,0,0,62.0,0,0,0,0.6666666666666666,1,0,1,1,1,4,0,1,0,0.9978507829290758,1,60.41,1,1,0,0,1,0,1,2,1
0,525.5,0.9626579582564249,7234.8,105.1,0,0,1,103.35428571428572,0,0,1,1,87.58333333333333,0,0,0,0.8333333333333334,1,1,1,1,1,5,1,1,0,0.9975044464972632,1,60.41,1,1,0,0,1,0,1,3,0
0,0.0,0.22646599460457192,331.85,25.15,0,0,0,23.70357142857143,0,0,0,0,0.0,0,1,0,0.0,0,1,0,0,0,0,1,0,0,1.0118920567159628,0,60.41,0,0,0,0,0,1,0,0,0
1,285.75,0.7633110890245633,3959.35,95.25,0,0,1,92.07790697674419,0,0,0,0,71.4375,0,0,0,0.5,1,1,0,1,1,3,1,0,0,0.9894664500812195,1,60.41,0,1,0,0,0,0,0,2,1
0,286.95000000000005,0.8452364049410762,5088.4,95.65,0,0,1,96.00754716981132,0,0,0,1,71.73750000000001,0,0,0,0.5,1,1,0,1,1,3,1,1,0,1.0228350888477928,1,60.41,0,1,0,0,0,0,0,1,0
1,170.0,0.7638790288229448,3969.4,85.0,0,0,1,84.45531914893617,1,0,0,0,56.666666666666664,0,0,1,0.3333333333333333,0,0,0,0,0,2,0,0,1,1.0149322423932499,0,60.41,1,1,1,1,0,0,0,1,1
0,404.0,0.8272043163424677,4860.85,80.8,0,0,0,78.40080645161291,0,0,1,1,67.33333333333333,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,0.9860136313846404,1,60.41,1,1,0,0,0,0,0,3,0
0,0.0,0.35993184722419425,788.05,24.85,0,0,0,26.26833333333333,0,1,0,0,0.0,0,1,0,0.0,0,0,1,0,0,0,1,0,0,1.0920113628490264,0,60.41,0,0,0,0,0,1,0,0,0
0,109.5,0.470396138009371,1266.35,54.75,0,0,0,48.70576923076923,0,0,0,0,36.5,0,0,0,0.3333333333333333,0,1,1,0,1,2,1,1,0,0.9245117722212082,1,60.41,0,0,0,0,1,0,1,1,0
0,171.5,0.27431492261820245,470.95,85.75,1,1,1,78.49166666666666,1,1,0,0,57.166666666666664,0,0,0,0.3333333333333333,1,0,0,1,1,2,1,1,0,1.09586969168121,1,60.41,0,1,0,0,1,0,1,0,1
0,152.25,0.3359363907425813,688.2,50.75,0,0,0,43.0125,1,0,0,0,38.0625,0,0,0,0.5,0,0,1,0,0,3,0,0,0,0.9028533945555921,0,60.41,0,0,0,0,0,0,0,1,0
0,0.0,0.24549197785034788,387.7,20.15,0,0,0,19.384999999999998,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.0100299596196431,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.37484026693170525,845.25,20.05,0,0,0,18.783333333333335,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.95703125,0,60.41,0,0,0,0,0,1,0,0,0
1,294.75,0.301860002839699,560.6,98.25,0,1,1,80.08571428571429,1,1,0,0,73.6875,0,0,1,0.5,0,0,0,0,0,3,1,0,1,0.9493649449618967,0,60.41,0,1,1,1,0,0,0,1,1
0,286.4,0.7837569217662927,4230.25,71.6,0,0,0,71.69915254237289,0,0,0,1,57.279999999999994,0,0,0,0.6666666666666666,1,1,0,1,1,4,0,1,0,1.0184048341277867,1,60.41,1,1,0,0,1,0,1,3,0
1,162.9,0.8378531875621185,4983.05,81.45,0,0,1,79.09603174603176,0,0,1,1,54.300000000000004,0,0,0,0.3333333333333333,1,1,1,1,1,2,1,0,0,0.9865667504801123,1,60.41,1,1,0,0,1,0,1,2,0
0,292.0,0.7748118699417862,4113.15,58.4,0,0,0,57.93169014084506,0,0,1,1,48.666666666666664,0,0,0,0.8333333333333334,1,1,1,1,1,5,1,1,0,1.005906089508437,1,60.41,0,0,0,0,1,0,1,2,0
0,0.0,0.02747408774669885,25.7,25.7,0,1,0,12.85,0,1,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0,1,0,1,0.9625468164794008,0,60.41,0,0,1,1,0,1,0,0,1
0,268.5,0.28979128212409483,521.0,53.7,0,1,0,47.36363636363637,0,0,0,0,44.75000000000001,0,0,0,0.8333333333333334,1,1,0,1,1,5,0,1,0,0.9684014869888475,1,60.41,1,0,0,0,1,0,1,3,0
0,0.0,0.27488286241658383,471.85,19.6,0,0,0,17.475925925925928,0,0,0,0,0.0,1,1,0,0.0,0,1,1,0,0,0,1,0,0,0.9241088915001958,0,60.41,0,0,0,0,0,1,0,0,0
1,178.8,0.9001845804344739,5976.9,89.4,0,0,1,89.20746268656715,0,0,1,1,59.6,0,0,0,0.3333333333333333,0,1,0,0,0,2,0,0,0,1.012793574406073,0,60.41,0,1,0,0,0,0,0,1,0
1,0.0,0.2862416583842113,506.9,69.0,1,1,1,63.3625,1,1,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,1,0,0,1.0473140495867768,1,60.41,0,0,0,0,1,1,1,0,1
0,168.4,0.7885844100525344,4299.75,84.2,0,0,1,82.6875,0,0,0,1,56.13333333333333,0,0,0,0.3333333333333333,1,1,1,1,1,2,0,1,0,1.0010593220338984,1,60.41,0,1,0,0,1,0,1,1,0
0,530.5,0.9745846940224336,7548.6,106.1,0,0,1,103.4054794520548,0,0,1,1,88.41666666666667,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,0.9880107850579829,1,60.41,1,1,0,0,1,0,1,3,0
0,0.0,0.5456481612949028,1654.75,25.75,0,0,0,25.071969696969695,0,0,1,1,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9880579190924018,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.09555587107766576,80.35,46.05,0,1,0,26.78333333333333,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0.8630504833512352,0,60.41,0,0,0,0,0,1,0,0,1
0,194.85000000000002,0.807042453499929,4551.5,64.95,0,0,0,64.1056338028169,0,0,1,1,48.712500000000006,0,0,0,0.5,0,1,1,0,1,3,0,1,0,1.0008796041781198,1,60.41,1,0,0,0,1,0,1,2,0
0,427.25,0.9143830753940082,6227.5,85.45,0,0,0,85.3082191780822,0,0,1,1,71.20833333333334,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,1.0120421230539214,1,60.41,0,1,0,0,0,0,0,2,0
0,0.0,0.012565668039187846,20.05,20.05,0,1,0,10.025,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9524940617577197,1,60.41,0,0,0,0,1,1,1,0,0
1,76.4,0.08916654834587534,76.4,76.4,0,1,1,38.2,0,1,0,0,38.2,0,0,1,0.16666666666666666,1,0,0,1,0,1,1,0,0,0.9870801033591732,1,60.41,0,1,1,1,0,1,0,1,1
1,301.5,0.28751952293056937,514.0,100.5,0,1,1,85.66666666666667,1,1,0,0,75.375,0,0,0,0.5,0,0,0,0,0,3,1,0,0,1.0208540218470705,0,60.41,0,1,0,0,0,0,0,1,1
0,0.0,0.061479483174783474,57.5,20.7,0,1,0,14.375,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9112519809825674,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.5175351412750249,1474.35,25.3,0,0,0,24.988983050847455,0,0,0,1,0.0,1,1,0,0.0,0,1,0,0,0,0,1,0,0,1.0040520294197766,0,60.41,0,0,0,0,0,1,0,0,0
0,80.1,0.38435325855459324,880.2,40.05,0,0,0,38.2695652173913,0,0,0,0,26.7,0,0,1,0.3333333333333333,1,0,0,1,0,2,0,0,0,0.997846049200771,1,60.41,1,0,1,1,1,0,1,1,1
1,301.79999999999995,0.7117705523214539,3270.25,100.6,0,0,1,96.18382352941177,0,0,0,0,75.44999999999999,0,0,1,0.5,1,1,0,1,0,3,1,0,0,0.984777764394122,1,60.41,0,1,1,1,0,0,0,1,0
1,0.0,0.07347721141558995,69.95,69.95,1,1,1,34.975,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.9859055673009162,0,60.41,0,0,0,0,0,1,0,0,1
1,0.0,0.7597614652846798,3919.15,74.0,1,0,1,71.25727272727273,0,0,0,1,0.0,0,0,1,0.0,1,1,0,1,0,0,0,0,0,0.9805228921691269,1,60.41,0,1,1,1,0,1,0,0,0
1,298.20000000000005,0.9649297174499503,7285.7,99.4,0,0,1,99.80410958904109,1,1,1,1,74.55000000000001,0,0,0,0.5,1,0,0,1,1,3,1,0,0,1.017868618849367,1,60.41,0,1,0,0,0,0,0,1,0
1,186.6,0.10961238108760471,93.3,93.3,1,1,1,46.65,1,1,0,0,62.199999999999996,0,0,0,0.3333333333333333,0,0,0,0,1,2,1,0,0,0.9893955461293743,1,60.41,0,1,0,0,1,0,1,0,1
0,49.15,0.15277580576458896,169.05,49.15,0,1,0,42.2625,1,1,0,0,24.575,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,1.1387672617042777,0,60.41,0,0,0,0,0,1,0,1,1
0,537.25,0.9779923328127218,7658.3,107.45,0,0,1,104.90821917808219,0,0,1,1,89.54166666666667,0,0,0,0.8333333333333334,1,1,0,1,1,5,0,1,0,0.9897769276501149,1,60.41,1,1,0,0,1,0,1,3,0
0,418.0,0.8984807610393298,5959.3,83.6,0,0,0,81.63424657534247,0,0,1,1,69.66666666666666,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,0,0,0.9898840570080729,1,60.41,1,1,0,0,1,0,1,3,0
1,297.15,0.8565952009087037,5295.7,99.05,0,0,1,96.28545454545454,0,0,0,1,74.2875,0,0,1,0.5,1,1,0,1,0,3,1,0,0,0.9899059760360394,1,60.41,0,1,1,1,0,0,0,1,0
0,320.4,0.8158455203748403,4693.2,80.1,0,0,0,78.22,1,1,0,1,64.08,0,0,0,0.6666666666666666,1,0,1,1,1,4,1,1,0,0.9928705917197318,1,60.41,0,1,0,0,0,0,0,1,0
0,195.89999999999998,0.7298026409200625,3512.9,65.3,0,0,0,63.870909090909095,0,0,0,1,48.974999999999994,0,0,0,0.5,0,1,0,0,0,3,1,0,0,0.9959457926967568,0,60.41,1,0,0,0,0,0,0,2,0
1,179.1,0.852193667471248,5231.2,89.55,0,0,1,85.75737704918032,1,1,1,1,59.699999999999996,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,0.9734276144398958,0,60.41,0,1,0,0,0,0,0,1,0
0,304.0,0.7367599034502342,3603.45,60.8,0,0,0,59.07295081967213,0,0,1,1,50.666666666666664,0,0,0,0.8333333333333334,1,1,0,1,1,5,0,1,0,0.9875171279802685,1,60.41,0,0,0,0,0,0,0,2,0
1,0.0,0.17421553315348573,217.45,74.5,1,1,1,54.3625,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.9685968819599109,0,60.41,0,1,0,0,0,1,0,0,0
1,297.45000000000005,0.9480335084481045,6875.35,99.15,0,0,1,98.21928571428572,0,0,1,1,74.36250000000001,0,0,0,0.5,1,1,0,1,1,3,0,0,0,1.004822904411496,1,60.41,1,1,0,0,0,0,0,1,0
0,0.0,0.0022717591935254864,19.25,19.25,0,1,0,9.625,1,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9506172839506173,1,60.41,0,0,0,0,1,1,1,0,0
0,78.9,0.5976146528467983,2021.35,39.45,0,0,0,39.634313725490195,0,0,0,1,26.3,0,0,0,0.3333333333333333,1,1,0,1,1,2,1,0,0,1.024246262984545,1,60.41,1,0,0,0,1,0,1,1,0
0,89.7,0.6512849637938378,2564.95,44.85,0,0,0,44.99912280701754,0,0,0,1,29.900000000000002,0,0,0,0.3333333333333333,0,1,0,0,0,2,1,0,0,1.0208349916421238,0,60.41,0,0,0,0,0,0,0,0,0
0,388.8,0.8759051540536703,5611.75,97.2,0,0,1,91.99590163934427,1,1,1,1,77.76,0,0,0,0.6666666666666666,1,0,0,1,1,4,1,1,0,0.9620692611006343,1,60.41,1,1,0,0,0,0,0,1,0
0,552.75,0.9765724833167684,7610.1,110.55,0,0,1,108.71571428571428,0,1,1,1,92.125,0,0,0,0.8333333333333334,1,0,1,1,0,5,1,1,0,0.9975291488343744,1,60.41,1,1,1,1,0,0,0,2,0
0,35.05,0.03152065881016612,35.05,35.05,0,1,0,17.525,0,0,0,0,17.525,0,1,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0.9722607489597781,0,60.41,0,0,0,0,0,1,0,0,1
1,73.0,0.08078943631975011,73.0,73.0,0,1,1,36.5,1,1,0,0,36.5,0,0,1,0.16666666666666666,0,0,0,0,0,1,1,0,1,0.9864864864864865,0,60.41,0,1,1,1,0,1,0,1,1
0,0.0,0.04564816129490274,45.75,19.9,0,1,0,11.4375,0,1,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,1,0,0,0.7537067545304779,1,60.41,0,0,0,0,0,1,0,0,0
0,307.8,0.8063325287519523,4543.95,76.95,0,0,0,74.49098360655738,0,0,1,1,61.56,0,0,0,0.6666666666666666,1,1,0,1,1,4,0,1,0,0.9839649198787354,1,60.41,0,1,0,0,1,0,1,1,0
0,70.8,0.26636376544086326,450.4,35.4,0,0,0,32.17142857142857,0,0,0,0,23.599999999999998,0,1,0,0.3333333333333333,0,0,0,0,0,2,0,1,0,0.9765828274067649,0,60.41,0,0,0,0,0,0,0,1,0
0,0.0,0.4776373704387335,1297.35,20.45,0,0,0,20.59285714285714,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0224209945622194,1,60.41,0,0,0,0,1,1,1,0,0
1,290.25,0.797529461877041,4442.75,96.75,0,0,1,96.58152173913044,0,0,0,0,72.5625,0,0,0,0.5,0,1,1,0,0,3,0,0,0,1.0202078190481658,0,60.41,1,1,0,0,0,0,0,2,0
0,216.8,0.5070282550049695,1423.15,54.2,0,0,0,54.736538461538466,1,0,0,0,43.36,0,0,0,0.6666666666666666,0,0,1,0,0,4,0,1,0,1.0495206489675517,0,60.41,0,0,0,0,0,0,0,1,0
0,400.4,0.7942638080363481,4378.35,100.1,0,0,1,97.29666666666668,0,0,0,0,80.08,0,0,0,0.6666666666666666,0,1,0,0,0,4,0,1,0,0.993859808416943,0,60.41,0,1,0,0,0,0,0,1,0
0,0.0,0.0822802782905012,74.2,45.25,0,1,0,24.733333333333334,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.8109289617486339,0,60.41,0,0,0,0,0,1,0,0,0
1,167.7,0.6649155189549908,2716.3,83.85,0,0,1,79.89117647058823,0,0,0,0,55.9,0,0,1,0.3333333333333333,0,1,0,0,0,2,1,0,1,0.9813045284586625,0,60.41,0,1,1,1,0,0,0,2,1
1,0.0,0.07454209853755502,70.1,70.1,1,1,1,35.05,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9859353023909986,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.2665057503904586,450.65,20.85,0,0,0,19.593478260869563,0,0,0,0,0.0,1,1,0,0.0,0,1,1,0,0,0,0,0,0,0.9803132477702848,0,60.41,0,0,0,0,0,1,0,0,0
0,66.9,0.4503762601164277,1175.85,33.45,0,0,0,32.662499999999994,0,1,0,0,22.3,0,1,0,0.3333333333333333,0,0,0,0,0,2,1,1,0,1.003499039897589,0,60.41,0,0,0,0,0,0,0,1,0
0,0.0,0.30157603294050833,558.8,20.2,0,0,0,18.626666666666665,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9522835719154737,1,60.41,0,0,0,0,1,1,1,0,0
1,171.8,0.6180604855885277,2220.1,85.9,0,0,1,79.28928571428571,1,1,0,0,57.26666666666667,0,0,0,0.3333333333333333,1,0,1,1,0,2,1,0,0,0.9568159289747015,1,60.41,1,1,1,1,0,0,0,2,0
0,183.0,0.7129064319182167,3283.05,61.0,0,0,0,59.691818181818185,1,1,0,1,45.75,0,0,0,0.5,0,0,1,0,1,3,1,1,0,0.9963732928679818,1,60.41,0,0,0,0,1,0,1,2,0
1,0.0,0.1357376118131478,142.35,70.65,1,1,1,47.449999999999996,1,1,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,1.0003513703443427,0,60.41,0,1,1,1,0,1,0,0,1
1,86.9,0.8348715036206162,4939.25,86.9,1,0,1,85.15948275862068,1,1,0,1,43.45,0,0,0,0.16666666666666666,0,0,1,0,0,1,1,0,0,0.9969622348263124,0,60.41,0,1,0,0,0,1,0,0,0
0,277.6,0.7843248615646742,4237.5,69.4,0,0,0,67.26190476190476,0,0,1,1,55.52,0,0,0,0.6666666666666666,0,1,0,0,0,4,0,1,0,0.9845950090617593,0,60.41,1,0,0,0,0,0,0,3,0
0,0.0,0.22831179894931136,335.95,20.35,0,0,0,20.996875,0,0,0,0,0.0,1,1,0,0.0,1,1,1,1,1,0,0,0,0,1.0969795918367347,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.030242794263808038,33.2,20.35,0,1,0,11.066666666666668,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.7961630695443646,0,60.41,0,0,0,0,0,1,0,0,1
0,417.2,0.9615220786596621,7188.5,104.3,0,0,1,101.24647887323944,0,0,1,1,83.44,0,0,0,0.6666666666666666,1,1,0,1,1,4,1,1,0,0.9844563133388113,1,60.41,0,1,0,0,0,0,0,1,0
0,0.0,0.3942212125514695,926.25,44.95,0,0,0,42.10227272727273,1,1,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,1,0,0,0.9802105931530768,1,60.41,0,0,0,0,1,1,1,0,0
0,49.45,0.43802356950163285,1119.35,49.45,0,0,0,46.63958333333333,1,1,0,0,24.725,0,0,0,0.16666666666666666,0,0,1,0,1,1,1,1,0,0.983309175561119,1,60.41,0,0,0,0,1,1,1,0,0
