customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,charge_per_month,charge_to_monthly_ratio,monthly_charge_percentile,total_charge_percentile,is_high_charger,is_low_charger,charge_above_median,monthly_to_total_ratio,expected_lifetime_value,actual_vs_expected_clv,charge_trend,revenue_efficiency,tenure_squared,tenure_log,is_new_customer,is_early_customer,is_loyal_customer,is_veteran_customer,tenure_bucket,months_remaining_1yr,months_remaining_2yr,contract_age_ratio,service_adoption_score,service_adoption_pct,is_single_service,is_full_service,security_bundle,entertainment_bundle,support_bundle,has_any_security,has_entertainment,services_per_dollar,charge_per_service,is_month_to_month,is_one_year,is_two_year,has_auto_pay,uses_electronic,uses_mailed_check,paperless_no_auto,contract_risk_score,has_fiber,has_dsl,no_internet,fiber_no_security,fiber_no_support,fiber_high_charge,is_senior,has_partner,has_dependents,has_family,senior_alone,young_family,senior_month_to_month,base_risk_score,advanced_risk_score,clv_at_risk,poly_tenure_MonthlyCharges,poly_tenure_service_adoption_score,poly_tenure_base_risk_score,poly_tenure_charge_per_service,poly_MonthlyCharges_service_adoption_score,poly_MonthlyCharges_base_risk_score,poly_MonthlyCharges_charge_per_service,poly_service_adoption_score_base_risk_score,poly_service_adoption_score_charge_per_service,poly_base_risk_score_charge_per_service,macro_gdp_growth,macro_inflation,macro_unemployment,macro_gni_per_capita,trend_churn_intent,trend_switch_carrier,trend_churn_velocity,macro_telecom_sector,macro_stress_index,macro_consumer_pressure
1622-HSHSF,Female,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.55,19.55,No,0,9.775,0.48753117206982544,0.036987079369586826,0.005537413034218373,0,1,0,0.9513381995133819,469.20000000000005,0.041578051892811566,1.814385150812065,0.9513381995133819,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,19.55,1,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9.0,211.14000000000001,19.55,0.0,8.0,19.55,0.0,156.4,382.20250000000004,0.0,0.0,156.4,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8854-CCVSQ,Male,0,0,0,18,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.65,1451.9,Yes,1,76.41578947368421,0.9468810121629112,0.6372284537838989,0.5139855175351413,0,0,1,0.055509670314543326,1935.6000000000001,0.7497159971083341,1.041777143245632,0.9994493013010257,324,2.9444389791664403,0,0,0,0,3.0,0,6,0.75,1,0.16666666666666666,1,0,1,0,0,1,0,0.01224739742804654,40.325,1,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,6,7.0,677.46,1451.7,18.0,108.0,725.85,80.65,483.90000000000003,3252.2112500000003,6.0,40.325,241.95000000000002,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6749-UTDVX,Male,0,0,0,72,1,Yes,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,103.65,7634.8,No,0,104.58630136986302,1.0088999596958024,0.906218940792276,0.9777083629135311,1,0,1,0.013574216192147517,2487.6000000000004,3.067909668086474,0.9816614338721814,1.0229105817412043,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,4,0.6666666666666666,0,0,2,2,1,1,1,0.03822264691829909,20.73,0,0,1,0,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,2,4.5,559.71,7462.8,288.0,144.0,1492.56,414.6,207.3,2148.6645000000003,8.0,82.92,41.46,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5542-DHSXL,Female,0,1,0,4,1,No,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.7,235.05,No,0,47.010000000000005,0.8562841530054646,0.36788300440153343,0.1842254720999574,0,0,0,0.23173056555814447,1312.8000000000002,0.1789085096666159,1.1393459695896688,1.0693812556869882,16,1.6094379124341003,1,1,0,0,1.0,8,20,0.16666666666666666,2,0.3333333333333333,0,0,2,0,0,1,0,0.03590664272890485,18.233333333333334,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,1,0,1,0,1,0,6,6.0,393.84000000000003,218.8,8.0,24.0,72.93333333333334,109.4,328.20000000000005,997.3633333333335,12.0,36.46666666666667,109.4,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9102-OXKFY,Male,0,0,0,59,1,Yes,DSL,0,0,1,0,0,0,Two year,0,Credit card (automatic),54.15,3116.15,No,0,51.935833333333335,0.9588153846153846,0.3577310805054664,0.6982819821098963,0,0,0,0.017371637553534477,1299.6,2.3959326464708597,1.0229365741542433,0.9750614077631929,3481,4.0943445622221,0,0,1,0,5.0,0,0,2.4583333333333335,1,0.16666666666666666,1,0,1,0,1,1,0,0.01813236627379873,27.075,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.0,129.95999999999998,3194.85,59.0,118.0,1597.425,54.15,108.3,1466.11125,2.0,27.075,54.15,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0511-JTEOY,Female,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,71.1,71.1,Yes,1,35.55,0.4965083798882682,0.514269487434332,0.07901462444980832,0,0,1,0.986130374479889,1706.3999999999999,0.041642263090078485,1.9452804377564978,0.986130374479889,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,71.1,1,0,0,0,0,1,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,8,10.0,853.2,71.1,0.0,8.0,71.1,0.0,568.8,5055.209999999999,0.0,0.0,568.8,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5216-WASFJ,Female,1,1,0,31,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.85,2633.4,No,0,82.29375,0.9695162359178264,0.6855743291211132,0.6576742865256283,0,0,1,0.03220847251746128,2036.3999999999999,1.2925296947089429,1.0186838748405491,1.0007790677788968,961,3.4657359027997265,0,0,0,0,4.0,0,0,1.2916666666666667,1,0.16666666666666666,1,0,0,1,0,0,1,0.011648223645894002,42.425,1,0,0,0,1,0,1,5,1,0,0,1,1,0,1,1,0,1,0,0,1,6,10.5,1069.11,2630.35,31.0,186.0,1315.175,84.85,509.09999999999997,3599.7612499999996,6.0,42.425,254.54999999999998,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7808-DVWEP,Male,0,1,0,3,1,No,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.0,49.65,No,0,12.4125,0.6129629629629629,0.09016044299304274,0.05019167968195371,0,1,0,0.39486673247778875,480.0,0.10322245322245321,1.4911463187325256,0.8139344262295082,9,1.3862943611198906,1,1,0,0,1.0,9,21,0.125,0,0.0,1,0,0,0,0,0,0,0.0,20.0,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,7,7.0,168.0,60.0,0.0,21.0,60.0,0.0,140.0,400.0,0.0,0.0,140.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7067-KSAZT,Female,1,1,0,65,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.25,6979.8,Yes,1,105.75454545454545,0.9951949811078634,0.9427800653130768,0.9518671020871787,1,0,1,0.015220318588127436,2550.0,2.7361034888279105,0.9952737801243294,1.0105034565130842,4225,4.189654742026425,0,0,1,1,5.0,0,0,2.7083333333333335,4,0.6666666666666666,0,0,2,2,1,1,1,0.037296037296037296,21.25,0,1,0,0,1,0,1,2,1,0,0,0,1,1,1,1,0,1,0,0,0,2,4.5,573.75,6906.25,260.0,130.0,1381.25,425.0,212.5,2257.8125,8.0,85.0,42.5,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2284-VFLKH,Male,0,1,0,49,1,No,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),99.25,4920.8,No,0,98.416,0.9913971995567644,0.8597188697998012,0.8338776089734489,1,0,1,0.020165386647161606,2382.0,2.064960134284515,0.9983302486521285,1.0116256360178857,2401,3.912023005428146,0,0,1,0,5.0,0,0,2.0416666666666665,4,0.6666666666666666,0,0,1,2,2,1,1,0.0399002493765586,19.85,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2.5,297.75,4863.25,196.0,49.0,972.6500000000001,397.0,99.25,1970.1125000000002,4.0,79.4,19.85,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0366-NQSHS,Male,0,0,0,2,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,46.35,No,0,15.450000000000001,0.7849280270956815,0.019451938094561975,0.04742297316484453,0,1,0,0.40865892291446676,464.40000000000003,0.09959174903308982,1.1762917933130699,1.1675062972292192,4,1.0986122886681098,1,1,0,0,1.0,10,22,0.08333333333333333,0,0.0,1,0,0,0,0,0,0,0.0,19.35,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8.0,185.76000000000002,38.7,0.0,16.0,38.7,0.0,154.8,374.42250000000007,0.0,0.0,154.8,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6532-YLWSI,Female,0,1,0,53,1,No,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.8,1021.8,Yes,1,18.92222222222222,0.9089130048034156,0.1593781059207724,0.4151639926167826,0,1,0,0.020336331638639033,499.20000000000005,2.0427828868452615,1.0440602342442835,0.9260467645459488,2809,3.9889840465642745,0,0,1,0,5.0,0,0,2.2083333333333335,0,0.0,1,0,0,0,0,0,0,0.0,20.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,2.0,49.92,1102.4,0.0,106.0,1102.4,0.0,41.6,432.64000000000004,0.0,0.0,41.6,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3807-BPOMJ,Female,0,1,0,55,1,No,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,94.75,5276.1,No,0,94.21607142857144,0.9941775014132279,0.8103081073406219,0.8551753514127503,1,0,1,0.017954937370904474,2274.0,2.3191648351648353,0.995105118058551,1.0122499880090172,3025,4.02535169073515,0,0,1,0,5.0,0,0,2.2916666666666665,3,0.5,0,0,1,2,0,1,1,0.031331592689295036,23.6875,0,1,0,0,1,0,1,2,1,0,0,0,1,1,0,1,0,1,0,1,0,2,4.5,511.65,5211.25,165.0,110.0,1302.8125,284.25,189.5,2244.390625,6.0,71.0625,47.375,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3892-NXAZG,Male,0,1,1,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.05,8289.2,No,0,113.55068493150686,0.9955023929191212,0.9872923470112168,0.9947465568649723,1,0,1,0.013757207305010734,2737.2,3.0272441750054786,0.9956291406567648,1.0093271314808951,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,6,1.0,0,1,3,2,2,1,1,0.05215123859191656,16.29285714285714,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,2.5,342.15,8211.6,432.0,72.0,1173.0857142857142,684.3,114.05,1858.2003571428568,6.0,97.75714285714284,16.29285714285714,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4948-WBBKL,Female,1,0,0,36,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2659.45,No,0,71.87702702702703,0.9592937272300976,0.5535283259974443,0.6610819253159165,0,0,1,0.028153131988949243,1797.6000000000001,1.4786222617591458,1.0277587197982534,0.9859308964187735,1296,3.6109179126442243,0,0,0,0,4.0,0,0,1.5,0,0.0,1,0,0,0,0,0,0,0.0,74.9,1,0,0,1,0,0,0,3,1,0,0,1,1,0,1,0,0,0,1,0,1,5,8.5,763.98,2696.4,0.0,180.0,2696.4,0.0,374.5,5610.010000000001,0.0,0.0,374.5,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4182-BGSIQ,Female,0,1,1,10,1,No,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.8,196.75,No,0,17.886363636363637,0.8992230347349177,0.06552605423825074,0.16562544370296747,0,1,0,0.10012642225031607,475.20000000000005,0.41316673666526665,1.048375451263538,0.9886934673366834,100,2.3978952727983707,0,1,0,0,2.0,2,14,0.4166666666666667,0,0.0,1,0,0,0,0,0,0,0.0,19.8,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,1,1,0,1,0,5,5.0,118.8,198.0,0.0,50.0,198.0,0.0,99.0,392.04,0.0,0.0,99.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9300-AGZNL,Male,1,0,0,1,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,94.0,Yes,1,47.0,0.4973544973544973,0.7946897628851342,0.11074826068436745,1,0,1,0.9894736842105263,2256.0,0.04164820558263181,1.9583333333333333,0.9894736842105263,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,2,0.3333333333333333,0,0,0,2,0,0,1,0.021052631578947368,31.333333333333332,1,0,0,0,1,0,1,5,1,0,0,1,1,1,1,0,0,0,1,0,1,7,13.0,1466.4,94.0,2.0,7.0,31.333333333333332,188.0,658.0,2945.333333333333,14.0,62.666666666666664,219.33333333333331,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0988-AADSA,Female,0,1,1,72,1,Yes,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),80.85,5824.75,No,0,79.79109589041096,0.9867356705431939,0.6414880022717592,0.8905296038619906,0,0,1,0.013878041453890056,1940.3999999999999,3.0002833007108274,1.0007290916027298,1.0004379787709115,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,5,0.8333333333333334,0,0,3,1,2,1,1,0.061087354917532075,13.475,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0.0,5821.2,360.0,0.0,970.1999999999999,404.25,0.0,1089.45375,0.0,67.375,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9972-NKTFD,Female,0,0,0,28,1,No,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),54.65,1517.5,No,0,52.327586206896555,0.9569000851278495,0.3670310947039614,0.5249183586539827,0,0,0,0.035989463286137634,1311.6,1.1561023921986897,1.0247979308115098,0.9910527690700104,784,3.367295829986474,0,0,0,0,4.0,0,0,1.1666666666666667,2,0.3333333333333333,0,0,1,0,1,1,0,0.03593890386343217,18.216666666666665,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.0,196.73999999999998,1530.2,56.0,84.0,510.0666666666666,109.3,163.95,995.5408333333332,6.0,36.43333333333333,54.64999999999999,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3717-LNXKW,Male,0,1,0,38,1,Yes,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),91.7,3479.05,No,0,89.20641025641027,0.9725351522097672,0.7783614936816697,0.7273888967769416,1,0,1,0.026350196117871868,2200.8,1.580093559814697,1.0165574679154645,0.998120840027542,1444,3.6635616461296463,0,0,0,0,4.0,0,0,1.5833333333333333,2,0.3333333333333333,0,0,1,1,0,1,1,0.02157497303128371,30.566666666666666,1,0,0,1,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,1,0,4,5.5,605.22,3484.6,76.0,152.0,1161.5333333333333,183.4,366.8,2802.9633333333336,8.0,61.13333333333333,122.26666666666667,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5734-EJKXG,Female,0,0,0,61,1,Yes,Fiber optic,1,1,1,1,1,1,One year,1,Electronic check,118.6,7365.7,No,0,118.8016129032258,1.001563732289032,0.9996450376260116,0.9683373562402385,1,0,1,0.016099474663010573,2846.3999999999996,2.5868160427056264,0.9899699772473309,1.0179805406600697,3721,4.127134385045092,0,0,1,1,5.0,0,0,2.5416666666666665,6,1.0,0,1,3,2,2,1,1,0.05016722408026756,16.942857142857143,0,1,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4.5,640.4399999999999,7234.599999999999,366.0,122.0,1033.5142857142857,711.5999999999999,237.2,2009.422857142857,12.0,101.65714285714286,33.885714285714286,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2207-RYYRL,Male,0,1,1,52,1,Yes,No,0,0,0,0,0,0,Two year,0,Mailed check,24.55,1331.05,No,0,25.114150943396226,1.0221940636639404,0.1845094419991481,0.4845946329689053,0,1,0,0.018430239105138697,589.2,2.255252456794307,0.9401033199667642,1.041836255479023,2704,3.970291913552122,0,0,1,0,5.0,0,0,2.1666666666666665,0,0.0,1,0,0,0,0,0,0,0.0,24.55,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,1,1,0,1,0,3,3.0,88.38000000000001,1276.6000000000001,0.0,156.0,1276.6000000000001,0.0,73.65,602.7025,0.0,0.0,73.65,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6729-FZWSY,Male,0,0,0,67,1,No,No,0,0,0,0,0,0,One year,1,Mailed check,19.45,1195.95,No,0,17.587500000000002,0.9035584768812331,0.027616072696294194,0.4547777935538833,0,1,0,0.016249634487656126,466.79999999999995,2.5565412569474137,1.04640215198386,0.9170340835026647,4489,4.219507705176107,0,0,1,1,5.0,0,0,2.7916666666666665,0,0.0,1,0,0,0,0,0,0,0.0,19.45,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.0,93.35999999999999,1303.1499999999999,0.0,201.0,1303.1499999999999,0.0,58.349999999999994,378.30249999999995,0.0,0.0,58.349999999999994,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9695-IDRZR,Female,0,0,1,34,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.15,3946.9,No,0,112.76857142857143,0.9706486320319705,0.9960244214113304,0.7613232997302286,1,0,1,0.02942070467843664,2787.6000000000004,1.4153697195725452,1.020932218287752,0.999189893926736,1156,3.5553480614894135,0,0,0,0,4.0,0,0,1.4166666666666667,6,1.0,0,1,3,2,2,1,1,0.05121638924455826,16.592857142857145,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,2.5,348.45000000000005,3949.1000000000004,204.0,34.0,564.157142857143,696.9000000000001,116.15,1927.2603571428574,6.0,99.55714285714288,16.592857142857145,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8144-DGHXP,Female,0,0,0,54,1,No,DSL,1,0,1,1,1,1,Two year,0,Electronic check,80.6,4299.95,No,0,78.18090909090908,0.9697677041046459,0.6359505892375408,0.7887263950021298,0,0,1,0.018740045803834038,1934.3999999999999,2.2217371086080395,1.0179221345824867,0.987722240088207,2916,4.007333185232471,0,0,1,0,5.0,0,0,2.25,5,0.8333333333333334,0,0,2,2,2,1,1,0.06127450980392157,13.433333333333332,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,96.72,4352.4,270.0,54.0,725.3999999999999,403.0,80.6,1082.7266666666665,5.0,67.16666666666666,13.433333333333332,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7814-LEEVE,Female,0,1,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.3,20.3,No,0,10.15,0.4879807692307692,0.1253017180178901,0.01718017890103649,0,1,0,0.9530516431924883,487.20000000000005,0.04158131913150348,1.8206278026905829,0.9530516431924883,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,20.3,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,7,7.0,170.52000000000004,20.3,0.0,7.0,20.3,0.0,142.1,412.09000000000003,0.0,0.0,142.1,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1112-CUNAO,Female,1,0,0,15,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,89.85,1424.95,Yes,1,89.059375,0.990511608508272,0.7495385489138151,0.5083061195513275,0,0,1,0.06301062449595006,2156.3999999999996,0.6604941132845092,0.9976751448697039,1.0564967562557925,225,2.772588722239781,0,0,0,0,3.0,0,9,0.625,2,0.3333333333333333,0,0,1,1,0,1,1,0.02201430930104568,29.95,1,0,0,0,1,0,0,5,1,0,0,0,1,0,1,0,0,0,1,0,1,4,5.5,593.0099999999999,1347.75,30.0,60.0,449.25,179.7,359.4,2691.0074999999997,8.0,59.9,119.8,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5175-AOBHI,Female,0,0,0,4,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.0,193.6,Yes,1,38.72,0.8380952380952381,0.301860002839699,0.16406360925741872,0,0,0,0.23638232271325796,1104.0,0.17520361990950226,1.1581067472306144,1.0464864864864865,16,1.6094379124341003,1,1,0,0,1.0,8,20,0.16666666666666666,0,0.0,1,0,0,0,0,0,0,0.0,46.0,1,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8,9.0,496.8,184.0,0.0,32.0,184.0,0.0,368.0,2116.0,0.0,0.0,368.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5174-RNGBH,Female,0,0,0,9,1,No,DSL,0,1,0,1,1,0,Month-to-month,0,Mailed check,66.25,620.55,Yes,1,62.05499999999999,0.9352675207234362,0.45633962799943206,0.3188272043163425,0,0,0,0.10658836779020192,1590.0,0.39003771213073535,1.0506700499563875,1.0390121389702804,81,2.302585092994046,0,1,0,0,2.0,3,15,0.375,3,0.5,0,0,1,1,1,1,1,0.04460966542750929,16.5625,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4.0,318.0,596.25,27.0,36.0,149.0625,198.75,265.0,1097.265625,12.0,49.6875,66.25,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8631-WUXGY,Female,0,0,1,46,1,No,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.8,4391.25,No,0,93.43085106382979,0.9359813283314862,0.8685219366747124,0.7952577026835156,1,0,1,0.022721839603847684,2395.2,1.8325890994073952,1.0568579958316904,0.9563243172612047,2116,3.8501476017100584,0,0,0,0,4.0,0,0,1.9166666666666667,4,0.6666666666666666,0,0,2,2,1,1,1,0.03968253968253968,19.96,1,0,0,0,1,0,1,5,1,0,0,0,1,1,0,0,1,1,0,1,0,5,7.5,898.2,4590.8,184.0,230.0,918.1600000000001,399.2,499.0,1992.008,20.0,79.84,99.80000000000001,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7270-BDIOA,Female,0,0,0,22,1,Yes,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,90.0,1993.8,Yes,1,86.68695652173913,0.9627233220666345,0.752804202754508,0.5943489990061054,1,0,1,0.045117304992981756,2160.0,0.9226284127718648,1.0263784212614042,1.0064613831398284,484,3.1354942159291497,0,0,0,0,3.0,0,2,0.9166666666666666,2,0.3333333333333333,0,0,0,1,1,0,1,0.02197802197802198,30.0,1,0,0,0,1,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,0,5,9.5,1026.0,1980.0,44.0,110.0,660.0,180.0,450.0,2700.0,10.0,60.0,150.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9565-JSNFM,Male,0,0,0,38,1,No,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.45,2597.6,Yes,1,66.6051282051282,0.9450801331611213,0.5028396989919068,0.6541246627857447,0,0,1,0.027110751943354116,1690.8000000000002,1.5354060763683648,1.04208071000531,0.9699413763489041,1444,3.6635616461296463,0,0,0,0,4.0,0,0,1.5833333333333333,0,0.0,1,0,0,0,0,0,0,0.0,70.45,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,4.0,338.16,2677.1,0.0,76.0,2677.1,0.0,140.9,4963.2025,0.0,0.0,140.9,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5906-DVAPM,Female,0,1,1,55,1,Yes,DSL,1,1,0,1,1,0,One year,1,Credit card (automatic),75.0,4213.9,No,0,75.24821428571428,1.0030706974529873,0.5565100099389465,0.78262104216953,0,0,1,0.01779401646539657,1800.0,2.3397556912826207,0.983629593198904,1.0213039263208918,3025,4.02535169073515,0,0,1,0,5.0,0,0,2.2916666666666665,4,0.6666666666666666,0,0,2,1,1,1,1,0.05263157894736842,15.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0.0,4125.0,220.0,0.0,825.0,300.0,0.0,1125.0,0.0,60.0,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6654-QGBZZ,Female,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,19.9,No,0,9.95,0.4877450980392157,0.07773675990345023,0.010435893795257703,0,1,0,0.9521531100478469,477.59999999999997,0.04157960718763059,1.817351598173516,0.9521531100478469,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,19.9,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8.0,191.04,19.9,0.0,8.0,19.9,0.0,159.2,396.00999999999993,0.0,0.0,159.2,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8348-JLBUG,Male,1,1,0,64,1,No,Fiber optic,1,0,1,0,0,0,One year,0,Credit card (automatic),80.3,5017.7,No,0,77.19538461538461,0.9611531462503591,0.627502484736618,0.8401249467556439,0,0,1,0.016000159403829678,1927.1999999999998,2.6022715485945445,1.02691482873276,0.9761682424808373,4096,4.174387269895637,0,0,1,1,5.0,0,0,2.6666666666666665,2,0.3333333333333333,0,0,2,0,1,1,0,0.024600246002460024,26.766666666666666,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.0,0.0,5139.2,128.0,0.0,1713.0666666666666,160.6,0.0,2149.3633333333332,0.0,53.53333333333333,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
